"pos_0","pos_1","node","station","inflow_1","inflow_2","inflow_3","inflow_4","inflow_5","inflow_6","inflow_7","inflow_8","inflow_9","inflow_10","inflow_11","inflow_12","inflow_13","inflow_14","inflow_15","inflow_16","inflow_17","inflow_18","inflow_19","inflow_20",
539433,6412041,1209,"BÖK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
541678,6407213,1210,"GNG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
547206,6400068,1211,"SVI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
550107,6392583,1212,"ALV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
551218,6391520,1213,"VIB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
551885,6388643,1214,"VIBH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
550955,6382719,1215,"SRO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
538591,6473480,1216,"TN",0,0,-44131399,0,-39,0,0,0,307636,-14286972,0,-967636,-141586,0,0,3321425,0,0,-6867130,0,
541905,6471174,1217,"HJ",-8409171,0,0,-654804,0,0,0,0,288187,0,0,1408868,0,0,0,0,0,0,0,0,
542850,6465967,1218,"SUF",4564449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
544162,6459088,1219,"BSÄ",0,0,43539957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
552595,6452003,1220,"MMG",-5070068,0,-43285955,0,0,0,0,0,-439502,0,0,0,0,0,0,0,0,0,0,0,
553657,6451775,1221,"VSÖ",4922418,0,0,0,0,0,0,0,200219,0,0,-653126,0,0,0,0,0,0,0,0,
557251,6452003,1222,"BTH",0,0,37854589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
558893,6451821,1223,"ÅVG",2708928,0,0,0,0,0,0,0,0,0,0,-1860823,0,0,0,0,0,0,0,0,
571068,6445338,1224,"FAL",0,0,0,0,0,0,0,0,-244647,0,0,0,0,0,0,0,0,0,0,0,
578118,6439472,1225,"NL",-39658308,0,0,0,0,0,0,0,254962,0,0,0,0,0,0,0,0,0,0,0,
580576,6436009,1226,"SOÖ",22549340,0,0,0,0,0,0,0,277527,0,0,0,0,0,0,0,0,0,0,0,
581269,6433909,1227,"BDA",8041265,0,0,0,0,0,0,0,187064,0,0,0,0,0,0,0,0,0,0,0,
578385,6427516,1228,"ÖVM",0,0,0,0,0,0,0,0,250011,0,0,0,0,0,0,0,0,0,0,0,
581340,6423298,1229,"FAD",10793629,0,0,0,0,0,0,0,-356424,0,0,0,0,0,0,0,0,0,0,0,
583558,6418113,1230,"GAL",3473428,0,-29885572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
587081,6410622,1231,"AVK",0,0,0,0,0,0,0,0,-440692,0,0,0,0,0,0,0,0,0,0,0,
597825,6402739,1232,"VK",-3915910,0,35908380,0,0,0,0,0,-284341,0,0,2072717,0,0,0,0,0,0,0,0,
452197,6259102,1233,"HKÖ",0,0,0,0,0,0,0,28357965,539122,-16358293,260824,9334904,0,0,0,0,0,-202619,86205341,0,
469316,6241939,1234,"OFÖ",69843462,0,-314515269,2464361,0,0,0,0,443180,-92518519,789026,0,0,0,0,0,0,0,0,0,
470264,6237242,1235,"OF",0,0,314515269,0,-92,0,0,-28357965,0,0,-1032693,0,0,0,0,-605549,0,0,0,0,
506420,6364429,1236,"BSD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
511725,6365020,1237,"HBR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
529786,6362386,1238,"KVF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
537302,6363084,1239,"JÄF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
567614,6330232,1240,"RUD",0,0,0,0,1,401144,54576,0,0,0,0,0,0,-7486,0,-44692,0,-732,0,0,
562137,6336316,1241,"HÖY",0,0,0,0,0,0,0,75895,3168,56038,0,0,0,18403,0,-18668,0,0,0,0,
581886,6296735,1242,"RBY",0,0,0,0,0,0,0,0,0,0,0,0,293215,0,0,0,0,0,0,189560,
580962,6316028,1243,"BMA",0,0,0,2813884,0,0,-10855547,-23429,-4911313,-225797,0,0,-608435,0,0,36396,0,1362,0,0,
587798,6322785,1244,"MSS",0,0,0,0,0,0,-6897772,0,4911313,0,0,0,0,0,0,0,0,0,0,-189560,
376395,6157429,1245,"LRP",-49130271,0,0,0,-109,0,0,0,-10571567,0,397096,-371030,0,0,0,4963991,0,184431,8896838,-1909,
378403,6167023,1246,"AL",79596798,0,0,991271,0,-40581122,-4473728,7188716,0,0,-632714,5950352,-1094109,-17923270,0,43527232,0,-808735,-96348198,373338,
377273,6165733,1247,"MGB",58899716,0,0,0,0,502313612,0,0,0,0,0,7343381,0,0,0,0,0,423655,0,89873,
374034,6164458,1248,"M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
376124,6164075,1249,"ÖVN",0,0,0,6457497,254,0,0,4182432,5757205,0,-471949,0,-440473,5278709,0,0,0,0,25605698,-305868,
375852,6159121,1250,"FSB",38366826,0,0,-2462492,0,-12809101,0,0,4650828,51916883,0,223969,377421,2303137,0,5973351,0,-511001,35747103,0,
356429,6213321,1251,"HB",-1187913,0,0,0,0,2808004,0,-171811,0,3378676,0,0,4698,0,0,0,0,0,0,5382,
423181,6224343,1252,"HM",0,0,-218721322,1372668,159,0,0,0,2574260,0,0,-4873645,771299,-9235355,0,21102437,0,-537026,-90003638,0,
421404,6215136,1253,"MLB",-36698853,0,-345727263,1383146,-108,-30414126,0,-6693229,-5219856,70448132,-477678,672434,0,0,0,0,0,-108702,65457079,38758,
417804,6210920,1254,"SÖLA",-62636744,0,-226876819,1227753,108,12479892,-2640302,0,0,0,166214,-8446215,-54474,0,0,0,0,-330457,44899724,69038,
414638,6207090,1255,"TÖ",-107376488,0,0,0,0,26433649,-2827628,-12540594,1610428,-112320120,687889,0,-371108,-18841049,0,-14292965,0,0,0,38273,
408994,6200084,1256,"HÖ",0,0,0,-2067538,-116,-43119969,-2708786,0,-3355624,0,376560,0,0,11328642,0,0,0,0,-153390655,-123259,
399549,6196149,1257,"SG",-28956659,0,109903118,0,0,28979236,-1656915,-6444368,0,0,0,0,-348645,0,0,-22244818,0,-31585,75283005,116584,
393873,6189313,1258,"E",61563583,0,-193880242,0,0,26195036,0,18433167,-1301399,62489455,93000,0,-1704757,-28705033,0,0,0,241374,0,274988,
392384,6185366,1259,"DAT",-87860265,0,-174686620,-2518339,0,-55108831,-5050514,0,1655167,-55038986,-815728,0,0,9594756,0,11923095,0,0,0,-34876,
389783,6182822,1260,"Ö",23938278,0,0,0,0,35563796,-2046683,21107810,0,47537968,0,-6282929,0,0,0,0,0,0,-35607741,-261018,
386970,6179686,1261,"STB",0,0,0,622955,0,0,0,0,3543885,0,83999,6929985,-529411,0,0,43826581,0,305511,-56875411,127854,
386346,6178411,1262,"THL",0,0,-439809165,3760969,0,0,-511508,23078720,-8709568,78910247,-683231,-9611719,232924,11021408,0,0,0,0,0,0,
386054,6174988,1263,"LU",-36644154,0,0,-1640248,156,0,-4364138,9090851,-613619,-69426049,429207,1785995,0,0,0,0,0,-672826,-83613099,40928,
384205,6172747,1264,"FLP",107485685,0,0,-2266947,-103,21126109,-12023944,-13208028,0,31963741,250277,4057560,651197,0,0,39579216,0,0,38602871,0,
382788,6171351,1265,"HJP",53536502,0,100842654,1639723,-181,0,-1605736,7376867,3968713,46850635,-410357,0,0,-12737985,0,0,0,0,70082927,267059,
381344,6169925,1266,"ÅKN",-96711720,0,174325186,1460213,0,0,-973103,-3052520,4507041,0,-481023,1566684,0,0,0,0,0,0,78343207,0,
380980,6169561,1267,"ÅK",-17886201,0,0,0,-108,48035012,-1574714,0,2588349,64784145,136794,3088921,-421996,12039678,0,-25759180,0,323907,0,0,
379179,6167787,1268,"BLV",53186468,0,0,0,351,7915034,-1783869,0,-3368644,0,-131048,4527237,335484,9129874,0,0,0,782887,20659681,61911,
380367,6151119,1269,"JH",0,0,0,-2716405,-70,-2601888,0,0,0,0,-131732,-170787,0,0,0,-974120,0,0,-2167848,-3806,
382054,6148054,1270,"ÖG",-14449402,0,0,0,-90,0,0,592781,-2350228,0,-39085,-132281,0,0,0,-2026473,0,0,7285210,74260,
383138,6141983,1271,"SVÖ",0,0,0,0,-106,0,0,0,3770393,0,30872,395360,403073,0,0,7402238,0,0,0,158358,
384319,6137360,1272,"TRG",-11285305,0,0,0,138,0,2877600,-887752,916075,0,0,310863,-367107,762158,0,0,0,-311661,6437606,75874,
367921,6159727,1273,"LNK",0,0,0,0,0,-169106849,0,2550892,0,0,-449343,0,0,8632273,0,0,0,253891,-74518412,0,
373395,6157521,1274,"STP",15771114,0,-74124136,0,0,1922406,4284021,0,482025,14054868,0,0,58997,-2240917,0,0,0,0,21450321,0,
363158,6231493,1275,"VH",1321536,0,0,0,0,0,0,113102,-111480,0,0,0,0,0,0,0,0,0,0,0,
361972,6224432,1276,"KA",0,0,0,0,0,0,0,160398,0,0,0,0,0,0,0,0,0,0,0,0,
359761,6220025,1277,"ÖDA",0,0,0,0,0,-2808004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
357508,6216853,1278,"MIA",0,0,-17928395,0,0,0,406340,0,0,0,0,0,0,0,0,0,0,0,0,1892,
371312,6222207,1279,"AAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
364291,6223331,1280,"HLP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
374013,6214203,1281,"BIH",4438311,0,65148110,150704,20,0,0,0,-2323110,0,-202859,1414518,0,-1626873,0,0,0,0,-1233131,-21554,
380446,6207369,1282,"KD",-17421596,0,-88184028,188282,0,0,0,-806535,0,0,204795,0,0,0,0,0,0,0,0,-17852,
379032,6177008,1283,"FL",46415595,0,0,-3009630,-98,0,0,3807884,0,0,-91139,397554,94200,-524895,0,2474899,0,-186303,0,-15429,
378666,6167855,1284,"ALI",32124540,0,0,4066541,-41,21864111,-607652,1900533,917276,0,-658926,-1134589,0,-13427104,0,0,0,0,0,26798,
363326,6207027,1285,"GAN",0,0,0,1466517,-28,0,0,2664129,0,11227539,0,0,0,-9040676,0,0,0,-459656,19493805,0,
366559,6204117,1286,"VÅK",22252398,0,279682959,-4888902,0,-13240134,0,-5774734,0,-38172613,-148008,3879892,0,0,0,-4803473,0,0,0,0,
371753,6199903,1287,"TGP",15615113,0,0,0,0,0,0,3990979,0,0,326852,3540959,589302,0,0,4088715,0,0,0,0,
374640,6194958,1288,"BIB",0,0,0,0,212,4252121,0,0,-772898,10292918,0,1324159,-589302,22467780,0,-10050598,0,0,13178962,0,
380020,6193332,1289,"TP",13484634,0,0,0,0,0,-809536,0,5113066,0,398103,-10976565,107182,0,0,0,0,95316,-2444752,0,
396105,6264736,1290,"KNÄ",0,0,0,-430646,-73,0,0,-2928287,295081,7428748,0,38198,0,0,0,0,0,-90264,0,8125,
413353,6258122,1291,"MRD",-3260198,0,0,-1372681,0,31693889,0,-1055814,279018,9592771,-49973,-823606,-107233,135728,0,4166562,0,0,9165106,0,
419790,6239437,1292,"BJM",780847,0,122440716,0,-105,0,0,0,-747181,-8942262,287211,0,0,212847,0,-3699742,0,0,14131126,0,
379073,6271363,1293,"GND",0,0,0,0,-21,0,0,0,460431,0,0,1273813,0,0,0,318109,0,49036,22864641,11884,
419000,6225730,1294,"FIN",0,0,0,955653,0,-10575964,-4869262,2703228,-453344,5815155,215027,370096,-170753,-4333849,0,-1458004,0,0,1721971,29269,
412950,6224732,1295,"TY",62268238,0,-88491835,-171735,-75,0,-1786405,2613178,259978,2853751,-351884,3844345,0,-2588869,0,-2568401,0,0,-2816552,50747,
407281,6223135,1296,"VTO",3586334,0,-115415410,0,15,0,0,0,-215709,-2165486,0,-1772913,0,-411324,0,9867743,0,0,10156311,0,
400480,6222416,1297,"PT",34182290,0,0,-485476,18,0,-1024559,0,-528280,0,0,2442873,275305,0,0,-3085173,0,0,-7149254,-32718,
398263,6222197,1298,"LIA",0,0,-31099032,0,52,0,1518054,0,0,1759380,0,0,0,0,0,-3429787,0,19883,-18261830,-119648,
393466,6222146,1299,"HYL",-34577964,0,-22492681,0,0,0,-2281402,-3210299,-1008155,0,-40395,-4515545,-150096,0,0,0,0,0,20672262,24390,
383776,6222200,1300,"KL",0,0,37244616,0,78,29845071,0,1590353,1077097,9311477,198097,0,0,-784189,0,0,0,180306,0,-61015,
378583,6223070,1301,"KVI",7402648,0,0,-991019,32,0,4825793,0,1031030,0,783726,1645208,0,-6082808,0,0,0,-136387,0,37487,
374692,6223310,1302,"KÄB",8736381,0,0,934461,-130,-16282052,0,0,-1915354,0,53599,-91057,0,9941782,0,0,0,0,38517063,36507,
372666,6222807,1303,"ÅP",-18452784,0,0,407255,59,-10412146,2225391,-2833259,882484,-12217956,0,1048953,-309082,0,0,0,0,345476,0,-22682,
370007,6217236,1304,"BJUV",0,0,0,0,-9,0,0,0,1075932,0,-461192,0,75752,-1075626,0,0,0,-191617,-14811449,0,
367582,6214279,1305,"MÖR",-27086887,0,0,0,0,0,1491632,3047946,728560,0,-844211,1263655,221147,3030312,0,0,0,-305696,0,0,
363978,6211486,1306,"PÅA",0,0,0,-189148,-80,12702347,0,3436378,0,0,352350,-2011870,72351,-3925348,0,0,0,-51880,-31153742,0,
360868,6210727,1307,"ÄTK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
365268,6193751,1308,"LKGB",0,0,0,757865,0,0,0,0,0,0,0,0,151445,0,0,0,0,0,0,0,
365963,6194698,1309,"LKÖ",0,0,0,0,0,0,0,0,0,0,0,0,-244905,0,0,0,0,134499,0,-76301,
361656,6204488,1310,"RYÄ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
363490,6202006,1311,"GLV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
369354,6192560,1312,"HÄP",-64200812,0,0,0,0,0,0,0,0,0,136109,0,0,0,0,0,0,88365,0,0,
376765,6188129,1313,"DÖS",0,0,0,0,0,0,0,0,0,0,294460,0,0,0,0,0,0,0,0,21683,
384974,6177077,1314,"GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
381594,6184822,1315,"KG",26989842,0,0,0,-85,-8691865,0,0,0,0,-556141,-3176056,93460,-1239506,0,0,0,-26847,14536345,-345498,
428453,6221947,1316,"ATP",0,0,-26124233,0,-50,0,7136838,0,-164640,0,201151,1818868,244905,-5205206,0,0,0,-168178,0,76301,
432611,6218286,1317,"VÖV",0,0,11887657,0,0,-29048654,-1244094,0,354129,-772269,442521,0,244905,-503038,0,0,0,0,10540274,0,
438784,6213938,1318,"ÖND",0,0,0,277374,-13,0,0,0,-2462590,-11006812,0,2827838,0,7524742,0,1274583,0,-96159,0,13296,
447476,6210985,1319,"CRGB",11641241,0,0,-1757430,0,0,0,-2865555,0,0,-616090,0,0,0,0,0,0,215899,5973231,-16371,
443597,6210983,1320,"KAP",0,0,0,567725,-111,21948942,0,0,188044,-13705787,-430569,0,-244905,-467937,0,-5745167,0,0,0,-77439,
447084,6209991,1321,"CR",-1721168,0,0,0,0,0,0,-4261316,0,0,0,-1068602,-244905,-2756838,0,-2287756,0,277428,0,0,
456270,6210914,1322,"FKI",0,0,0,1207704,38,0,-1295103,0,0,-18727517,31595,0,0,0,0,0,0,0,0,73917,
467726,6213676,1323,"BML",0,0,5816657,0,0,0,0,0,0,0,0,364883,0,0,0,0,0,0,0,0,
474033,6211661,1324,"SÖG",442517,0,0,-568797,-29,0,0,0,454616,0,449374,0,0,0,0,-2105697,0,-237024,0,-73917,
477302,6224338,1325,"SAK",0,0,0,187939,0,0,0,1133516,-305526,18184846,17271,775375,314754,-972744,0,829589,0,0,0,55438,
484046,6226906,1326,"MRU",-1354493,0,8419919,116573,0,0,1563380,0,-118269,0,-53822,0,0,-626085,0,1741317,0,-12372,0,0,
486387,6225796,1327,"VRU",0,0,0,-238068,-245,6025196,0,0,250587,542671,21382,-775375,0,1950359,0,0,0,132655,0,0,
491705,6225803,1328,"KH",0,0,0,-129920,301,0,0,-1615823,347177,0,0,0,0,0,0,257775,0,-82453,0,0,
498603,6229716,1329,"ÅMN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
507195,6231837,1330,"BHB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
517593,6229093,1331,"RB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
532696,6229693,1332,"NÄT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
443676,6224075,1333,"HSK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
443271,6212373,1334,"VNÖ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
447352,6209466,1335,"CRT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
447835,6208806,1336,"CRS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
454726,6204456,1337,"RKA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
456305,6198241,1338,"ÅHUS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
447032,6208737,1339,"LBO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
374018,6162537,1340,"TRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
372378,6159320,1341,"HIE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379876,6156714,1342,"OX",-27860547,0,0,-446660,0,0,0,0,0,0,0,0,0,0,0,-6931293,0,-192482,-57059445,0,
388343,6152619,1343,"SEA",-84012781,0,0,-1089803,231,0,0,0,0,0,0,0,-127733,0,0,0,0,0,12067343,0,
396620,6150716,1344,"LMM",13787634,0,0,1465681,0,10425150,0,0,526071,0,0,0,128427,0,0,-5100220,0,0,36323840,0,
405082,6149256,1345,"SRP",0,0,0,-278299,0,6725665,0,0,0,0,0,0,0,0,0,2392481,0,95836,55272877,0,
410778,6148471,1346,"RDG",14688355,0,0,-237621,0,-19267020,0,-4881997,-1591051,0,0,0,-148488,0,0,0,0,0,26379174,0,
415957,6147780,1347,"RYE",0,0,188883813,0,-231,0,0,3779072,1343667,0,0,0,0,0,0,0,0,53638,-97941568,0,
417429,6147235,1348,"MRH",0,0,0,-310220,0,10245486,0,0,-4214492,0,758073,0,257580,0,0,2328941,0,247769,-22835368,0,
418865,6143229,1349,"STE",0,0,-343200701,0,0,-6842995,0,0,-854342,25531154,-274236,0,-111934,0,0,0,0,0,11635426,0,
425669,6142978,1350,"Y",26625298,0,154316888,-260767,0,0,0,-5485866,1265879,-64677505,0,0,-199234,0,0,0,0,0,-20884728,0,
379365,6165135,1351,"SEGE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
385754,6166422,1352,"FOO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
387687,6167792,1353,"SAF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
388403,6168551,1354,"BÅP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
433728,6156035,1355,"TLI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
432727,6146193,1356,"KÖP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
439551,6155422,1357,"LUP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
444326,6156300,1358,"SMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
448360,6155912,1359,"GSS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
459063,6156593,1360,"SI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
353645,6167527,1361,"CPH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
358159,6163925,1362,"PHM",0,0,0,0,0,-271731889,0,8795521,0,4698776,0,89787,0,0,0,0,0,47757,7713557,0,
607805,6803292,1363,"KÄE",5626609,0,0,0,15,0,-2494969,0,165449,0,57439,144614,506,-117123,0,1222034,0,0,-388530,0,

